

*******************************************************************************
Ephemeris / WWW_USER Sat Jun  6 17:48:07 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars (499)                      {source: mar099}
Center body name: Sun (10)                        {source: DE441}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 2024-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 695700.0, 0.0              {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460807.500000000, A.D. 2025-May-12 00:00:00.0000, -1.621124068849754E+00,  3.658108689732312E-01,  4.743808569806280E-02, -1.464565639017721E-03, -1.260680534699658E-02, -3.416850155963216E-04,
2460808.500000000, A.D. 2025-May-13 00:00:00.0000, -1.622527749688364E+00,  3.533342384753341E-01,  4.709824158642768E-02, -1.354412220985479E-03, -1.234612878467147E-02, -3.365581209625519E-04,
2460809.500000000, A.D. 2025-May-14 00:00:00.0000, -1.623855971509233E+00,  3.411163686861395E-01,  4.676774992025827E-02, -1.313351524979474E-03, -1.209216509057100E-02, -3.231068791814079E-04,
2460810.500000000, A.D. 2025-May-15 00:00:00.0000, -1.625176238588089E+00,  3.291420324649850E-01,  4.645447248843718E-02, -1.337514323611155E-03, -1.186177899501994E-02, -3.023366672969000E-04,
2460811.500000000, A.D. 2025-May-16 00:00:00.0000, -1.626550161055110E+00,  3.173797981215157E-01,  4.616503660090767E-02, -1.419041878807985E-03, -1.167034917114769E-02, -2.756984382657532E-04,
2460812.500000000, A.D. 2025-May-17 00:00:00.0000, -1.628029685866394E+00,  3.057839944371144E-01,  4.590443169710397E-02, -1.546565422172414E-03, -1.153083039315192E-02, -2.450002385456262E-04,
2460813.500000000, A.D. 2025-May-18 00:00:00.0000, -1.629653917283231E+00,  2.942975440640552E-01,  4.567570583420941E-02, -1.705899674697886E-03, -1.145296349768925E-02, -2.122969460476169E-04,
2460814.500000000, A.D. 2025-May-19 00:00:00.0000, -1.631446720733317E+00,  2.828554925317742E-01,  4.547978056182598E-02, -1.880908103810531E-03, -1.144268132143161E-02, -1.797649585976076E-04,
2460815.500000000, A.D. 2025-May-20 00:00:00.0000, -1.633415256161866E+00,  2.713890176747700E-01,  4.531539547142506E-02, -2.054487149713723E-03, -1.150174683535699E-02, -1.495694778400342E-04,
2460816.500000000, A.D. 2025-May-21 00:00:00.0000, -1.635549530304417E+00,  2.598296750044101E-01,  4.517918580214356E-02, -2.209609412972721E-03, -1.162764554259201E-02, -1.237324784456874E-04,
2460817.500000000, A.D. 2025-May-22 00:00:00.0000, -1.637822995182386E+00,  2.481136201607885E-01,  4.506588837078038E-02, -2.330362201472175E-03, -1.181373869982704E-02, -1.040094098707509E-04,
2460818.500000000, A.D. 2025-May-23 00:00:00.0000, -1.640194156327251E+00,  2.361855509771290E-01,  4.496866326870377E-02, -2.402918110730599E-03, -1.204966801092064E-02, -9.178214821933386E-05,
2460819.500000000, A.D. 2025-May-24 00:00:00.0000, -1.642609092671318E+00,  2.240021287848394E-01,  4.487951170975275E-02, -2.416378454748710E-03, -1.232198711249657E-02, -8.797472540500227E-05,
2460820.500000000, A.D. 2025-May-25 00:00:00.0000, -1.645004734455064E+00,  2.115346703415907E-01,  4.478976455111425E-02, -2.363438120180209E-03, -1.261498135914801E-02, -9.299697376887653E-05,
2460821.500000000, A.D. 2025-May-26 00:00:00.0000, -1.647312699280209E+00,  1.987709462401764E-01,  4.469061169981280E-02, -2.240831301892834E-03, -1.291162593389769E-02, -1.067195245247882E-04,
2460822.500000000, A.D. 2025-May-27 00:00:00.0000, -1.649463452402566E+00,  1.857159761392616E-01,  4.457364012361251E-02, -2.049530938558192E-03, -1.319462385475498E-02, -1.284816856750984E-04,
2460823.500000000, A.D. 2025-May-28 00:00:00.0000, -1.651390537587216E+00,  1.723917723254933E-01,  4.443134766004801E-02, -1.794689687274899E-03, -1.344746057097688E-02, -1.571317182890304E-04,
2460824.500000000, A.D. 2025-May-29 00:00:00.0000, -1.653034620547274E+00,  1.588360472418710E-01,  4.425760129353197E-02, -1.485326033252135E-03, -1.365541084347988E-02, -1.910970563983629E-04,
2460825.500000000, A.D. 2025-May-30 00:00:00.0000, -1.654347098416640E+00,  1.450999637911204E-01,  4.404801195720950E-02, -1.133774672518608E-03, -1.380643651977438E-02, -2.284801900050661E-04,
2460826.500000000, A.D. 2025-May-31 00:00:00.0000, -1.655293055168081E+00,  1.312450655919392E-01,  4.380020300609231E-02, -7.549346887415517E-04, -1.389192046164748E-02, -2.671743611387126E-04,
2460827.500000000, A.D. 2025-Jun-01 00:00:00.0000, -1.655853382768226E+00,  1.173395743689156E-01,  4.351395599093778E-02, -3.653613777272301E-04, -1.390719187285576E-02, -3.049920130302194E-04,
2460828.500000000, A.D. 2025-Jun-02 00:00:00.0000, -1.656025938730857E+00,  1.034542802445181E-01,  4.319122484385898E-02,  1.774290808218780E-05, -1.385181099855181E-02, -3.397981622641859E-04,
2460829.500000000, A.D. 2025-Jun-03 00:00:00.0000, -1.655825669487285E+00,  8.965827552370607E-02,  4.283601761073420E-02,  3.775773761026685E-04, -1.372959583830196E-02, -3.696405689117286E-04,
2460830.500000000, A.D. 2025-Jun-04 00:00:00.0000, -1.655283692053404E+00,  7.601479210628671E-02,  4.245415294229028E-02,  6.987669332616319E-04, -1.354838924235627E-02, -3.928687687109075E-04,
2460831.500000000, A.D. 2025-Jun-05 00:00:00.0000, -1.654445389990970E+00,  6.257739634496147E-02,  4.205290619219213E-02,  9.682993918433563E-04, -1.331958059218012E-02, -4.082347048937938E-04,
2460832.500000000, A.D. 2025-Jun-06 00:00:00.0000, -1.653367639763575E+00,  4.938677337101446E-02,  4.164056670118261E-02,  1.176318590392803E-03, -1.305741122612548E-02, -4.149688212364126E-04,
2460833.500000000, A.D. 2025-Jun-07 00:00:00.0000, -1.652115336612857E+00,  3.646829696475623E-02,  4.122593326177146E-02,  1.316725071786657E-03, -1.277810595526058E-02, -4.128269774470388E-04,
2460834.500000000, A.D. 2025-Jun-08 00:00:00.0000, -1.650757431794404E+00,  2.383053314833277E-02,  4.081777852814765E-02,  1.387547691454526E-03, -1.249888362838305E-02, -4.021053258922445E-04,
2460835.500000000, A.D. 2025-Jun-09 00:00:00.0000, -1.649362722808966E+00,  1.146476874534097E-02,  4.042431503008385E-02,  1.391063492579321E-03, -1.223690709312753E-02, -3.836222414448300E-04,
2460836.500000000, A.D. 2025-Jun-10 00:00:00.0000, -1.647995653324668E+00, -6.544063458837963E-04,  4.005269535128668E-02,  1.333658540637616E-03, -1.200823658629531E-02, -3.586684080463532E-04,
2460837.500000000, A.D. 2025-Jun-11 00:00:00.0000, -1.646712378893470E+00, -1.256749867025075E-02,  3.970857694866114E-02,  1.225438207087678E-03, -1.182685035850490E-02, -3.289281070093035E-04,
2460838.500000000, A.D. 2025-Jun-12 00:00:00.0000, -1.645557338358561E+00, -2.432759011749097E-02,  3.939577814751472E-02,  1.079610667968771E-03, -1.170379224197190E-02, -2.963765069428742E-04,
2460839.500000000, A.D. 2025-Jun-13 00:00:00.0000, -1.644560540016053E+00, -3.599704993479037E-02,  3.911604628892888E-02,  9.116812110250569E-04, -1.164649814362850E-02, -2.631592191245863E-04,
2460840.500000000, A.D. 2025-Jun-14 00:00:00.0000, -1.643735728012010E+00, -4.764368033810457E-02,  3.886895216721627E-02,  7.385064765391936E-04, -1.165834253626988E-02, -2.314614617657254E-04,
2460841.500000000, A.D. 2025-Jun-15 00:00:00.0000, -1.643079540781529E+00, -5.933653074569686E-02,  3.865191719425131E-02,  5.772662907709771E-04, -1.173843259750873E-02, -2.033748063019454E-04,
2460842.500000000, A.D. 2025-Jun-16 00:00:00.0000, -1.642571712845326E+00, -7.114163586470135E-02,  3.846037163393246E-02,  4.444157794307465E-04, -1.188166254799528E-02, -1.807696277769167E-04,
2460843.500000000, A.D. 2025-Jun-17 00:00:00.0000, -1.642176307660597E+00, -8.311793750637575E-02,  3.828803425820036E-02,  3.546816665966054E-04, -1.207902488230115E-02, -1.651810416839637E-04,
2460844.500000000, A.D. 2025-Jun-18 00:00:00.0000, -1.641843906354666E+00, -9.531363880243793E-02,  3.812729637273084E-02,  3.201639727259040E-04, -1.231815951771709E-02, -1.577152886907318E-04,
2460845.500000000, A.D. 2025-Jun-19 00:00:00.0000, -1.641514618883924E+00, -1.077632131270114E-01,  3.796968679637885E-02,  3.495978827763264E-04, -1.258410737336593E-02, -1.589822738624206E-04,
2460846.500000000, A.D. 2025-Jun-20 00:00:00.0000, -1.641121734011280E+00, -1.204852501069124E-01,  3.780638944169897E-02,  4.478207834211928E-04, -1.286022242560797E-02, -1.690583692587235E-04,
2460847.500000000, A.D. 2025-Jun-21 00:00:00.0000, -1.640595785542292E+00, -1.334812700623221E-01,  3.762878193611763E-02,  6.154769677326925E-04, -1.312918662027580E-02, -1.874817478164625E-04,
2460848.500000000, A.D. 2025-Jun-22 00:00:00.0000, -1.639868786879558E+00, -1.467355791701515E-01,  3.742896244078053E-02,  8.489780176135604E-04, -1.337406575351844E-02, -2.132805347066886E-04,
2460849.500000000, A.D. 2025-Jun-23 00:00:00.0000, -1.638878375693093E+00, -1.602161741826703E-01,  3.720023254445107E-02,  1.140721276066887E-03, -1.357934194570118E-02, -2.450320580883069E-04,
2460850.500000000, A.D. 2025-Jun-24 00:00:00.0000, -1.637571615984883E+00, -1.738766415352404E-01,  3.693750678819537E-02,  1.479553082265535E-03, -1.373185976598278E-02, -2.809495846978265E-04,
2460851.500000000, A.D. 2025-Jun-25 00:00:00.0000, -1.635908225714884E+00, -1.876589350436833E-01,  3.663762384956172E-02,  1.851448527590711E-03, -1.382162831578454E-02, -3.189912539865859E-04,
2460852.500000000, A.D. 2025-Jun-26 00:00:00.0000, -1.633863033181870E+00, -2.014968628205423E-01,  3.629954041091924E-02,  2.240366290524800E-03, -1.384243034941548E-02, -3.569845708396179E-04,
2460853.500000000, A.D. 2025-Jun-27 00:00:00.0000, -1.631427512381227E+00, -2.153200707948112E-01,  3.592439589059773E-02,  2.629226428506055E-03, -1.379220128689484E-02, -3.927588664551508E-04,
2460854.500000000, A.D. 2025-Jun-28 00:00:00.0000, -1.628610303723011E+00, -2.290582799378085E-01,  3.551544409030957E-02,  3.000951503817440E-03, -1.367315501558244E-02, -4.242776502548046E-04,
2460855.500000000, A.D. 2025-Jun-29 00:00:00.0000, -1.625436688361398E+00, -2.426455188265017E-01,  3.507785592700523E-02,  3.339507554140322E-03, -1.349164881110517E-02, -4.497627800516554E-04,
2460856.500000000, A.D. 2025-Jun-30 00:00:00.0000, -1.621947048189694E+00, -2.560240934602944E-01,  3.461840527743275E-02,  3.630881425820165E-03, -1.325779560769422E-02, -4.678028748181023E-04,
2460857.500000000, A.D. 2025-Jul-01 00:00:00.0000, -1.618194405405223E+00, -2.691480522701739E-01,  3.414505709097652E-02,  3.863934875759775E-03, -1.298484726204815E-02, -4.774393590162328E-04,
2460858.500000000, A.D. 2025-Jul-02 00:00:00.0000, -1.614241191673763E+00, -2.819859350410185E-01,  3.366648288618432E-02,  4.031083374153965E-03, -1.268838642658719E-02, -4.782248981569792E-04,
2460859.500000000, A.D. 2025-Jul-03 00:00:00.0000, -1.610155443899362E+00, -2.945226381305425E-01,  3.319153317444671E-02,  4.128758224399982E-03, -1.238537630969100E-02, -4.702506662824115E-04,
2460860.500000000, A.D. 2025-Jul-04 00:00:00.0000, -1.606006658567406E+00, -3.067602822514037E-01,  3.272869898026622E-02,  4.157623814471338E-03, -1.209312625842242E-02, -4.541407789212598E-04,
2460861.500000000, A.D. 2025-Jul-05 00:00:00.0000, -1.601861557446498E+00, -3.187180299031457E-01,  3.228559529186432E-02,  4.122536746860917E-03, -1.182823623186629E-02, -4.310142276841117E-04,
2460862.500000000, A.D. 2025-Jul-06 00:00:00.0000, -1.597780022840124E+00, -3.304308635881886E-01,  3.186849793874789E-02,  4.032249343731528E-03, -1.160558452268524E-02, -4.024166393035581E-04,
2460863.500000000, A.D. 2025-Jul-07 00:00:00.0000, -1.593811450242202E+00, -3.419473993131142E-01,  3.148196213578017E-02,  3.898875608649920E-03, -1.143742045298310E-02, -3.702260211825586E-04,
2460864.500000000, A.D. 2025-Jul-08 00:00:00.0000, -1.589991740799669E+00, -3.533268686992337E-01,  3.112854595399565E-02,  3.737152200567022E-03, -1.133261737771358E-02, -3.365382374574146E-04,
2460865.500000000, A.D. 2025-Jul-09 00:00:00.0000, -1.586341116971402E+00, -3.646354537206257E-01,  3.080865557995561E-02,  3.563539478535362E-03, -1.129613155327218E-02, -3.035391975389960E-04,
2460866.500000000, A.D. 2025-Jul-10 00:00:00.0000, -1.582862894576413E+00, -3.759421975632635E-01,  3.052052179857716E-02,  3.395217440134094E-03, -1.132869986065725E-02, -2.733715545673770E-04,
2460867.500000000, A.D. 2025-Jul-11 00:00:00.0000, -1.579543286108110E+00, -3.873147409464106E-01,  3.026030913300116E-02,  3.249037784548110E-03, -1.142679480348569E-02, -2.480040447708170E-04,
2460868.500000000, A.D. 2025-Jul-12 00:00:00.0000, -1.576352247310703E+00, -3.988151438894567E-01,  3.002235098691101E-02,  3.140495998635349E-03, -1.158283952716601E-02, -2.291114345617685E-04,
2460869.500000000, A.D. 2025-Jul-13 00:00:00.0000, -1.573245315400277E+00, -4.104960476956895E-01,  2.979949645180668E-02,  3.082786138953270E-03, -1.178566975464474E-02, -2.179723938528405E-04,
2460870.500000000, A.D. 2025-Jul-14 00:00:00.0000, -1.570166326845353E+00, -4.223974111790409E-01,  2.958354763230606E-02,  3.085995938757313E-03, -1.202121446810465E-02, -2.153915197102617E-04,
2460871.500000000, A.D. 2025-Jul-15 00:00:00.0000, -1.567050848989335E+00, -4.345440201462141E-01,  2.936576082276430E-02,  3.156491314730904E-03, -1.227335382505569E-02, -2.216502623132498E-04,
2460872.500000000, A.D. 2025-Jul-16 00:00:00.0000, -1.563830116271367E+00, -4.469439219982034E-01,  2.913738097557653E-02,  3.296527807162013E-03, -1.252490200403198E-02, -2.364897473240779E-04,
2460873.500000000, A.D. 2025-Jul-17 00:00:00.0000, -1.560435231035034E+00, -4.595878809049676E-01,  2.889017687207992E-02,  3.504112656752658E-03, -1.275865506120909E-02, -2.591265480667952E-04,
2460874.500000000, A.D. 2025-Jul-18 00:00:00.0000, -1.556801372780237E+00, -4.724498867751927E-01,  2.861694436390478E-02,  3.773125929434940E-03, -1.295843990128325E-02, -2.883004468108945E-04,
2460875.500000000, A.D. 2025-Jul-19 00:00:00.0000, -1.552871759197198E+00, -4.854886869866858E-01,  2.831194699890399E-02,  4.093693295509902E-03, -1.311010039119422E-02, -3.223512685032659E-04,
2460876.500000000, A.D. 2025-Jul-20 00:00:00.0000, -1.548601117456641E+00, -4.986502474807476E-01,  2.797126716360384E-02,  4.452787731622836E-03, -1.320236048199912E-02, -3.593201008695650E-04,
2460877.500000000, A.D. 2025-Jul-21 00:00:00.0000, -1.543958454093991E+00, -5.118709931561467E-01,  2.759304633096570E-02,  4.835023462134133E-03, -1.322751170962970E-02, -3.970687315081867E-04,
2460878.500000000, A.D. 2025-Jul-22 00:00:00.0000, -1.538928954595388E+00, -5.250816299788306E-01,  2.717759976471692E-02,  5.223593726592360E-03, -1.318188315831158E-02, -4.334100183887827E-04,
2460879.500000000, A.D. 2025-Jul-23 00:00:00.0000, -1.533514896859990E+00, -5.382113157515834E-01,  2.672739868653252E-02,  5.601295181944833E-03, -1.306606523866721E-02, -4.662412399069983E-04,
2460880.500000000, A.D. 2025-Jul-24 00:00:00.0000, -1.527735522841326E+00, -5.511919252287188E-01,  2.624692099324439E-02,  5.951576476034513E-03, -1.288487363920559E-02, -4.936722939938279E-04,
2460881.500000000, A.D. 2025-Jul-25 00:00:00.0000, -1.521625876195928E+00, -5.639621495099154E-01,  2.574237962618915E-02,  6.259547067060315E-03, -1.264705564089783E-02, -5.141409348425563E-04,
2460882.500000000, A.D. 2025-Jul-26 00:00:00.0000, -1.515234676817211E+00, -5.764711797525545E-01,  2.522134515555169E-02,  6.512884780986701E-03, -1.236475669611315E-02, -5.265080227203947E-04,
2460883.500000000, A.D. 2025-Jul-27 00:00:00.0000, -1.508621361860171E+00, -5.886817505869295E-01,  2.469228559341661E-02,  6.702586763106638E-03, -1.205277980293817E-02, -5.301269768684101E-04,
2460884.500000000, A.D. 2025-Jul-28 00:00:00.0000, -1.501852473685605E+00, -6.005723576601545E-01,  2.416405149600748E-02,  6.823518027163226E-03, -1.172768283764361E-02, -5.248831936665328E-04,
2460885.500000000, A.D. 2025-Jul-29 00:00:00.0000, -1.494997614973274E+00, -6.121385140934750E-01,  2.364533775099730E-02,  6.874724149780315E-03, -1.140676887859547E-02, -5.112010241006928E-04,
2460886.500000000, A.D. 2025-Jul-30 00:00:00.0000, -1.488125217646169E+00, -6.233929692422676E-01,  2.314415486752540E-02,  6.859489042876733E-03, -1.110703108476722E-02, -4.900178842331914E-04,
2460887.500000000, A.D. 2025-Jul-31 00:00:00.0000, -1.481298383602694E+00, -6.343648764229100E-01,  2.266734200781991E-02,  6.785134286039041E-03, -1.084411647828507E-02, -4.627270801585902E-04,
2460888.500000000, A.D. 2025-Aug-01 00:00:00.0000, -1.474571050875254E+00, -6.450979603571184E-01,  2.222015145428559E-02,  6.662572261919542E-03, -1.063137182404349E-02, -4.310928382519788E-04,
2460889.500000000, A.D. 2025-Aug-02 00:00:00.0000, -1.467984718989162E+00, -6.556477960763527E-01,  2.180592984944958E-02,  6.505640340565964E-03, -1.047902977601723E-02, -3.971427207285849E-04,
2460890.500000000, A.D. 2025-Aug-03 00:00:00.0000, -1.461565933196958E+00, -6.660783652089949E-01,  2.142591564481671E-02,  6.330256705874864E-03, -1.039358490480959E-02, -3.630439831119226E-04,
2460891.500000000, A.D. 2025-Aug-04 00:00:00.0000, -1.455324680991046E+00, -6.764580996366811E-01,  2.107916510902924E-02,  6.153449301270438E-03, -1.037739765179320E-02, -3.309714137851558E-04,
2460892.500000000, A.D. 2025-Aug-05 00:00:00.0000, -1.449253798672155E+00, -6.868556537640580E-01,  2.076261140738950E-02,  5.992317109120386E-03, -1.042855036318900E-02, -3.029747161282936E-04,
2460893.500000000, A.D. 2025-Aug-06 00:00:00.0000, -1.443329424162397E+00, -6.973356631926587E-01,  2.047125315089014E-02,  5.862987093728950E-03, -1.054096418738861E-02, -2.808535166853719E-04,
2460894.500000000, A.D. 2025-Aug-07 00:00:00.0000, -1.437512468454923E+00, -7.079547484181927E-01,  2.019846091791083E-02,  5.779630399714704E-03, -1.070476971284024E-02, -2.660476166638509E-04,
2460895.500000000, A.D. 2025-Aug-08 00:00:00.0000, -1.431751015979138E+00, -7.187580072317382E-01,  1.993638305775477E-02,  5.753597800479435E-03, -1.090690874704825E-02, -2.595491821772551E-04,
2460896.500000000, A.D. 2025-Aug-09 00:00:00.0000, -1.425983507519639E+00, -7.297762097075884E-01,  1.967642603153494E-02,  5.792727127058008E-03, -1.113193053561698E-02, -2.618422337046939E-04,
2460897.500000000, A.D. 2025-Aug-10 00:00:00.0000, -1.420142511611425E+00, -7.410238668187997E-01,  1.940978000153875E-02,  5.900864908216944E-03, -1.136293386932633E-02, -2.728731245836382E-04,
2460898.500000000, A.D. 2025-Aug-11 00:00:00.0000, -1.414158854451093E+00, -7.524982904496703E-01,  1.912795762124653E-02,  6.077631381732676E-03, -1.158259763819117E-02, -2.920538048833660E-04,
2460899.500000000, A.D. 2025-Aug-12 00:00:00.0000, -1.407965856501527E+00, -7.641797021230327E-01,  1.882331317266713E-02,  6.318443199868727E-03, -1.177423699124333E-02, -3.182976689449846E-04,
2460900.500000000, A.D. 2025-Aug-13 00:00:00.0000, -1.401503417461455E+00, -7.760323838155571E-01,  1.848951039567412E-02,  6.614792444265694E-03, -1.192282069389117E-02, -3.500857999184851E-04,
2460901.500000000, A.D. 2025-Aug-14 00:00:00.0000, -1.394721700518587E+00, -7.880068006931492E-01,  1.812191048311068E-02,  6.954764938237858E-03, -1.201588765221230E-02, -3.855595723075939E-04,
2460902.500000000, A.D. 2025-Aug-15 00:00:00.0000, -1.387584191240378E+00, -8.000425663343338E-01,  1.771785658399870E-02,  7.323766255462149E-03, -1.204430673369128E-02, -4.226339687266982E-04,
2460903.500000000, A.D. 2025-Aug-16 00:00:00.0000, -1.380069944587510E+00, -8.120720696369368E-01,  1.727683746736550E-02,  7.705411160233167E-03, -1.200283355677100E-02, -4.591247040900302E-04,
2460904.500000000, A.D. 2025-Aug-17 00:00:00.0000, -1.372174883038363E+00, -8.240245422567239E-01,  1.680052036669050E-02,  8.082522242517567E-03, -1.189043028487660E-02, -4.928814039100286E-04,
2460905.500000000, A.D. 2025-Aug-18 00:00:00.0000, -1.363912066671891E+00, -8.358303185661617E-01,  1.629265100167060E-02,  8.438176853511959E-03, -1.171032891672961E-02, -5.219187143376793E-04,
2460906.500000000, A.D. 2025-Aug-19 00:00:00.0000, -1.355310918743554E+00, -8.474250283831638E-01,  1.575882687361254E-02,  8.756738508032770E-03, -1.146983421694877E-02, -5.445373512784489E-04,
2460907.500000000, A.D. 2025-Aug-20 00:00:00.0000, -1.346415453979482E+00, -8.587534668178833E-01,  1.520615765849463E-02,  9.024809862502890E-03, -1.117987830905313E-02, -5.594277075728284E-04,
2460908.500000000, A.D. 2025-Aug-21 00:00:00.0000, -1.337281617623345E+00, -8.697729052723446E-01,  1.464283340580587E-02,  9.232049149909008E-03, -1.085435409230071E-02, -5.657496960902292E-04,
2460909.500000000, A.D. 2025-Aug-22 00:00:00.0000, -1.327973897491777E+00, -8.804556417046491E-01,  1.407762687231370E-02,  9.371800283924410E-03, -1.050926813027804E-02, -5.631839579649172E-04,
2460910.500000000, A.D. 2025-Aug-23 00:00:00.0000, -1.318561415623176E+00, -8.907906346579659E-01,  1.351936033597693E-02,  9.441498223408572E-03, -1.016176466467243E-02, -5.519513195850645E-04,
2460911.500000000, A.D. 2025-Aug-24 00:00:00.0000, -1.309113737837950E+00, -9.007841214229502E-01,  1.297636940149555E-02,  9.442824891040511E-03, -9.829080261241917E-03, -5.327993171179909E-04,
2460912.500000000, A.D. 2025-Aug-25 00:00:00.0000, -1.299696656729478E+00, -9.104591826437699E-01,  1.245599649279707E-02,  9.381606133763180E-03, -9.527492829491689E-03, -5.069566077846321E-04,
2460913.500000000, A.D. 2025-Aug-26 00:00:00.0000, -1.290368205224098E+00, -9.198542799183232E-01,  1.196414491722976E-02,  9.267455998362524E-03, -9.271329101760239E-03, -4.760580432142715E-04,
2460914.500000000, A.D. 2025-Aug-27 00:00:00.0000, -1.281175143788230E+00, -9.290208555667768E-01,  1.150492069227284E-02,  9.113190010860242E-03, -9.072091085762478E-03, -4.420449723202910E-04,
2460915.500000000, A.D. 2025-Aug-28 00:00:00.0000, -1.272150135480290E+00, -9.380201409291420E-01,  1.108038397433581E-02,  8.934043238038770E-03, -8.937754751169204E-03, -4.070468534050675E-04,
2460916.500000000, A.D. 2025-Aug-29 00:00:00.0000, -1.263309781104749E+00, -9.469193678131916E-01,  1.069042524688565E-02,  8.746740810524166E-03, -8.872283722963940E-03, -3.732513946153661E-04,
2460917.500000000, A.D. 2025-Aug-30 00:00:00.0000, -1.254653634280560E+00, -9.557876141061951E-01,  1.033277381804662E-02,  8.568477584567444E-03, -8.875387648532513E-03, -3.427711430090938E-04,
2460918.500000000, A.D. 2025-Aug-31 00:00:00.0000, -1.246164256483393E+00, -9.646915368706226E-01,  1.000313810940394E-02,  8.415869161461306E-03, -8.942539967673314E-03, -3.175146588018150E-04,
2460919.500000000, A.D. 2025-Sep-01 00:00:00.0000, -1.237808308706758E+00, -9.736912531056590E-01,  9.695469181085712E-03,  8.303938226448274E-03, -9.065253986524101E-03, -2.990701287293405E-04,
2460920.500000000, A.D. 2025-Sep-02 00:00:00.0000, -1.229538613179446E+00, -9.828366193534889E-01,  9.402331424153289E-03,  8.245198016670707E-03, -9.231600418394032E-03, -2.886085150169284E-04,
2460921.500000000, A.D. 2025-Sep-03 00:00:00.0000, -1.221297059428329E+00, -9.921641370089963E-01,  9.115357817439843E-03,  8.248888806509503E-03, -9.426934841203594E-03, -2.868121468522890E-04,
2460922.500000000, A.D. 2025-Sep-04 00:00:00.0000, -1.213018177490761E+00, -1.001694672037324E+00,  8.825761989647110E-03,  8.320413961130807E-03, -9.634790718120767E-03, -2.938331064768057E-04,
2460923.500000000, A.D. 2025-Sep-05 00:00:00.0000, -1.204633160399587E+00, -1.011432128144249E+00,  8.524875863218977E-03,  8.461009935508147E-03, -9.837883527865564E-03, -3.092839425495044E-04,
2460924.500000000, A.D. 2025-Sep-06 00:00:00.0000, -1.196074090668496E+00, -1.021363154308611E+00,  8.204680096312308E-03,  8.667670342400366E-03, -1.001916477920390E-02, -3.322612777789014E-04,
2460925.500000000, A.D. 2025-Sep-07 00:00:00.0000, -1.187278113067263E+00, -1.031457904516429E+00,  7.858294978614566E-03,  8.933328734347112E-03, -1.016286164206897E-02, -3.614008788328619E-04,
2460926.500000000, A.D. 2025-Sep-08 00:00:00.0000, -1.178191299252307E+00, -1.041671803376528E+00,  7.480401848548974E-03,  9.247288960176205E-03, -1.025543880017144E-02, -3.949608333063595E-04,
2460927.500000000, A.D. 2025-Sep-09 00:00:00.0000, -1.168771968606874E+00, -1.051948209961348E+00,  7.067569335847903E-03,  9.595876844932244E-03, -1.028642387463240E-02, -4.309277572081190E-04,
2460928.500000000, A.D. 2025-Sep-10 00:00:00.0000, -1.158993262801911E+00, -1.062221817446687E+00,  6.618464536275098E-03,  9.963273449196891E-03, -1.024904608538233E-02, -4.671395531983700E-04,
2460929.500000000, A.D. 2025-Sep-11 00:00:00.0000, -1.148844817093388E+00, -1.072422581259976E+00,  6.133936241409116E-03,  1.033247910164663E-02, -1.014064920160791E-02, -5.014172349639736E-04,
2460930.500000000, A.D. 2025-Sep-12 00:00:00.0000, -1.138333426450433E+00, -1.082479936221195E+00,  5.616965148519996E-03,  1.068634942492603E-02, -9.962853602090802E-03, -5.316977806195139E-04,
2460931.500000000, A.D. 2025-Sep-13 00:00:00.0000, -1.127482665900653E+00, -1.092327045538046E+00,  5.072484087145660E-03,  1.100864017963784E-02, -9.721457576771149E-03, -5.561599137286842E-04,
2460932.500000000, A.D. 2025-Sep-14 00:00:00.0000, -1.116331488245637E+00, -1.101904822573716E+00,  4.507079224490528E-03,  1.128499721706978E-02, -9.426083896763516E-03, -5.733351438040063E-04,
2460933.500000000, A.D. 2025-Sep-15 00:00:00.0000, -1.104931884653438E+00, -1.111165480161454E+00,  3.928590468337319E-03,  1.150383118181086E-02, -9.089593192230395E-03, -5.821972972494261E-04,
2460934.500000000, A.D. 2025-Sep-16 00:00:00.0000, -1.093345750776626E+00, -1.120075391049795E+00,  3.345635432552800E-03,  1.165702363013219E-02, -8.727299894857612E-03, -5.822250791248167E-04,
2460935.500000000, A.D. 2025-Sep-17 00:00:00.0000, -1.081641149489793E+00, -1.128617085066827E+00,  2.767085991831356E-03,  1.174042150870225E-02, -8.356038556491007E-03, -5.734338511039097E-04,
